iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,filter_$
IND,Asia,India,7/11/2020,849522,28606,25193.857,22673,550,486.429,615.594,20.729,18.256,16.43,.399,.352,1.23, , , , , , , , ,282511,11307002,8.193,.205,252410,.183,.1,10,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/12/2020,878254,28732,25834.429,23174,501,497.286,636.414,20.82,18.721,16.793,.363,.36,1.23, , , , , , , , ,280151,11587153,8.396,.203,256870,.186,.101,9.9,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/13/2020,906752,28498,26726.857,23727,553,509.714,657.065,20.651,19.367,17.193,.401,.369,1.24, , , , , , , , ,219103,11806256,8.555,.159,262371,.19,.102,9.8,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/14/2020,936181,29429,27680.571,24309,582,523.857,678.39,21.325,20.058,17.615,.422,.38,1.24, , , , , , , , ,286247,12092503,8.763,.207,268773,.195,.103,9.7,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/15/2020,968857,32676,28794.429,24914,605,540.714,702.068,23.678,20.865,18.054,.438,.392,1.24, , , , , , , , ,320161,12412664,8.995,.232,276985,.201,.104,9.6,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/16/2020,1003832,34975,30004.286,25602,688,571.143,727.412,25.344,21.742,18.552,.499,.414,1.24, , , , , , , , ,326826,12739490,9.231,.237,285523,.207,.105,9.5,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/17/2020,1039084,35252,31166.857,26273,671,592.857,752.957,25.545,22.585,19.038,.486,.43,1.25, , , , , , , , ,333228,13072718,9.473,.241,292604,.212,.107,9.4,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/18/2020,1077781,38697,32608.429,26816,543,591.857,780.998,28.041,23.629,19.432,.393,.429,1.25, , , , , , , , ,361024,13433742,9.735,.262,303820,.22,.107,9.3,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/19/2020,1118206,40425,34278.857,27497,681,617.571,810.292,29.293,24.84,19.925,.493,.448,1.25, , , , , , , , ,358127,13791869,9.994,.26,314959,.228,.109,9.2,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/20/2020,1155338,37132,35512.286,28082,585,622.143,837.199,26.907,25.733,20.349,.424,.451,1.25, , , , , , , , ,256039,14047908,10.18,.186,320236,.232,.111,9,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/21/2020,1193078,37740,36699.571,28732,650,631.857,864.547,27.348,26.594,20.82,.471,.458,1.25, , , , , , , , ,333395,14381303,10.421,.242,326971,.237,.112,8.9,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/22/2020,1238798,45720,38563,29861,1129,706.714,897.677,33.13,27.944,21.638,.818,.512,1.25, , , , , , , , ,343243,14724546,10.67,.249,330269,.239,.117,8.6,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/23/2020,1288108,49310,40610.857,30601,740,714.143,933.409,35.732,29.428,22.175,.536,.517,1.24, , , , , , , , ,350823,15075369,10.924,.254,333697,.242,.122,8.2,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/24/2020,1337024,48916,42562.857,31358,757,726.429,968.855,35.446,30.843,22.723,.549,.526,1.24, , , , , , , , ,352801,15428170,11.18,.256,336493,.244,.126,7.9,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/25/2020,1385635,48611,43979.143,32060,702,749.143,1004.08,35.225,31.869,23.232,.509,.543,1.23, , , , , , , , ,420898,15849068,11.485,.305,345047,.25,.127,7.8,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/26/2020,1435616,49981,45344.286,32771,711,753.429,1040.298,36.218,32.858,23.747,.515,.546,1.22, , , , , , , , ,442263,16291331,11.805,.32,357066,.259,.127,7.9,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/27/2020,1480073,44457,46390.714,33408,637,760.857,1072.513,32.215,33.616,24.209,.462,.551,1.21, , , , , , , , ,515472,16806803,12.179,.374,394128,.286,.118,8.5,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/28/2020,1531669,51596,48370.143,34193,785,780.143,1109.902,37.388,35.051,24.777,.569,.565,1.2, , , , , , , , ,528082,17334885,12.561,.383,421940,.306,.115,8.7,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/29/2020,1581963,50294,49023.571,34955,762,727.714,1146.346,36.445,35.524,25.33,.552,.527,1.19, , , , , , , , ,408855,17743740,12.858,.296,431313,.313,.114,8.8,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/30/2020,1634746,52783,49519.714,35718,763,731,1184.595,38.248,35.884,25.883,.553,.53,1.18, , , , , , , , ,446642,18190382,13.181,.324,445002,.322,.111,9,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,7/31/2020,1695988,61242,51280.571,36511,793,736.143,1228.973,44.378,37.16,26.457,.575,.533,1.18, , , , , , , , ,642588,18832970,13.647,.466,486400,.352,.105,9.5,samples tested, , , , , , , , , ,87.5,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/1/2020,1750723,54735,52155.429,37364,853,757.714,1268.636,39.663,37.794,27.075,.618,.549,1.17, , , , , , , , ,525689,19358659,14.028,.381,501370,.363,.104,9.6,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/2/2020,1803695,52972,52582.714,38135,771,766.286,1307.021,38.385,38.103,27.634,.559,.555,1.16, , , , , , , , ,463172,19821831,14.364,.336,504357,.365,.104,9.6,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/3/2020,1855745,52050,53667.429,38938,803,790,1344.738,37.717,38.889,28.216,.582,.572,1.15, , , , , , , , ,381027,20202858,14.64,.276,485151,.352,.111,9,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/4/2020,1908254,52509,53797.857,39795,857,800.286,1382.788,38.05,38.984,28.837,.621,.58,1.15, , , , , , , , ,661892,20864750,15.119,.48,504266,.365,.107,9.4,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/5/2020,1964536,56282,54653.286,40699,904,820.571,1423.572,40.784,39.604,29.492,.655,.595,1.14, , , , , , , , ,619652,21484402,15.568,.449,534380,.387,.102,9.8,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/6/2020,2027074,62538,56046.857,41585,886,838.143,1468.89,45.317,40.614,30.134,.642,.607,1.14, , , , , , , , ,664949,22149351,16.05,.482,565567,.41,.099,10.1,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/7/2020,2088611,61537,56089,42518,933,858.143,1513.481,44.592,40.644,30.81,.676,.622,1.13, , , , , , , , ,639042,22788393,16.513,.463,565060,.409,.099,10.1,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/8/2020,2153010,64399,57469.571,43379,861,859.286,1560.147,46.666,41.644,31.434,.624,.623,1.13, , , , , , , , ,598778,23387171,16.947,.434,575502,.417,.1,10,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/9/2020,2215074,62064,58768.429,44386,1007,893,1605.121,44.974,42.586,32.164,.73,.647,1.12, , , , , , , , ,719364,24106535,17.468,.521,612101,.444,.096,10.4,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/10/2020,2268675,53601,58990,45257,871,902.714,1643.962,38.841,42.746,32.795,.631,.654,1.11, , , , , , , , ,477023,24583558,17.814,.346,625814,.453,.094,10.6,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/11/2020,2329638,60963,60197.714,46091,834,899.429,1688.138,44.176,43.621,33.399,.604,.652,1.11, , , , , , , , ,698290,25281848,18.32,.506,631014,.457,.095,10.5,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/12/2020,2396637,66999,61728.714,47033,942,904.857,1736.688,48.55,44.731,34.082,.683,.656,1.1, , , , , , , , ,733449,26015297,18.852,.531,647271,.469,.095,10.5,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/13/2020,2461190,64553,62016.571,48040,1007,922.143,1783.465,46.777,44.939,34.811,.73,.668,1.1, , , , , , , , ,830391,26845688,19.453,.602,670905,.486,.092,10.8,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/14/2020,2525922,64732,62473,49036,996,931.143,1830.372,46.907,45.27,35.533,.722,.675,1.09, , , , , , , , ,848728,27694416,20.068,.615,700860,.508,.089,11.2,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/15/2020,2589952,64030,62420.286,49980,944,943,1876.771,46.398,45.232,36.217,.684,.683,1.09, , , , , , , , ,868679,28563095,20.698,.629,739418,.536,.084,11.8,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/16/2020,2647663,57711,61798.429,50921,941,933.571,1918.59,41.819,44.781,36.899,.682,.676,1.08, , , , , , , , ,746608,29309703,21.239,.541,743310,.539,.083,12,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/17/2020,2702681,55018,62000.857,51797,876,934.286,1958.458,39.868,44.928,37.534,.635,.677,1.08, , , , , , , , ,731697,30041400,21.769,.53,779692,.565,.08,12.6,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/18/2020,2767253,64572,62516.429,52888,1091,971,2005.249,46.791,45.302,38.325,.791,.704,1.08, , , , , , , , ,899864,30941264,22.421,.652,808488,.586,.077,12.9,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/19/2020,2836925,69672,62898.286,53866,978,976.143,2055.736,50.487,45.578,39.033,.709,.707,1.08, , , , , , , , ,801518,31742782,23.002,.581,818212,.593,.077,13,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/20/2020,2905825,68900,63519.286,54849,983,972.714,2105.664,49.927,46.028,39.746,.712,.705,1.08, , , , , , , , ,918470,32661252,23.667,.666,830795,.602,.076,13.1,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/21/2020,2975701,69876,64254.143,55794,945,965.429,2156.298,50.635,46.561,40.43,.685,.7,1.08, , , , , , , , ,805985,33467237,24.252,.584,824689,.598,.078,12.8,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/22/2020,3044940,69239,64998.286,56706,912,960.857,2206.471,50.173,47.1,41.091,.661,.696,1.08, , , , , , , , ,1023836,34491073,24.993,.742,846854,.614,.077,13,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/23/2020,3106348,61408,65526.429,57542,836,945.857,2250.97,44.498,47.483,41.697,.606,.685,1.08, , , , , , , , ,801147,35292220,25.574,.581,854645,.619,.077,13,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/24/2020,3167323,60975,66377.429,58390,848,941.857,2295.154,44.185,48.099,42.311,.614,.683,1.09, , , , , , , , ,609917,35902137,26.016,.442,837248,.607,.079,12.6,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/25/2020,3224547,57224,65327.714,59357,967,924.143,2336.621,41.467,47.339,43.012,.701,.67,1.09, , , , , , , , ,925383,36827520,26.687,.671,840894,.609,.078,12.9,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/26/2020,3310234,85687,67615.571,60472,1115,943.714,2398.713,62.092,48.997,43.82,.808,.684,1.1, , , , , , , , ,823992,37651512,27.284,.597,844104,.612,.08,12.5,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/27/2020,3387500,77266,68810.714,61529,1057,954.286,2454.702,55.99,49.863,44.586,.766,.692,1.1, , , , , , , , ,924998,38576510,27.954,.67,845037,.612,.081,12.3,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/28/2020,3463972,76472,69753,62550,1021,965.143,2510.117,55.414,50.545,45.326,.74,.699,1.1, , , , , , , , ,901338,39477848,28.607,.653,858659,.622,.081,12.3,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/29/2020,3542733,78761,71113.286,63498,948,970.286,2567.19,57.073,51.531,46.013,.687,.703,1.1, , , , , , , , ,928761,40406609,29.28,.673,845077,.612,.084,11.9,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/30/2020,3621245,78512,73556.714,64469,971,989.571,2624.082,56.893,53.302,46.717,.704,.717,1.1, , , , , , , , ,1055027,41461636,30.045,.765,881345,.639,.083,12,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,8/31/2020,3691166,69921,74834.714,65288,819,985.429,2674.749,50.667,54.228,47.31,.593,.714,1.1, , , , , , , , ,846278,42307914,30.658,.613,915111,.663,.082,12.2,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,9/1/2020,3769523,78357,77853.714,66333,1045,996.571,2731.53,56.78,56.416,48.067,.757,.722,1.1, , , , , , , , ,1016920,43324834,31.395,.737,928188,.673,.084,11.9,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,9/2/2020,3853406,83883,77596,67376,1043,986.286,2792.314,60.785,56.229,48.823,.756,.715,1.1, , , , , , , , ,1012367,44337201,32.128,.734,955098,.692,.081,12.3,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,9/3/2020,3936747,83341,78463.857,68472,1096,991.857,2852.706,60.392,56.858,49.617,.794,.719,1.1, , , , , , , , ,1172179,45509380,32.978,.849,990410,.718,.079,12.6,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,9/4/2020,4023179,86432,79886.714,69561,1089,1001.571,2915.338,62.632,57.889,50.406,.789,.726,1.1, , , , , , , , ,1169765,46679145,33.825,.848,1028757,.745,.078,12.9,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,9/5/2020,4113811,90632,81582.571,70626,1065,1018.286,2981.013,65.675,59.118,51.178,.772,.738,1.1, , , , , , , , ,1059346,47738491,34.593,.768,1047412,.759,.078,12.8,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,9/6/2020,4204613,90802,83338.286,71642,1016,1024.714,3046.811,65.798,60.39,51.914,.736,.743,1.1, , , , , , , , ,1092654,48831145,35.385,.792,1052787,.763,.079,12.6,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,9/7/2020,4280422,75809,84179.429,72775,1133,1069.571,3101.745,54.934,60.999,52.735,.821,.775,1.09, , , , , , , , ,720362,49551507,35.907,.522,1034799,.75,.081,12.3,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
IND,Asia,India,9/8/2020,4370128,89706,85800.714,73890,1115,1079.571,3166.749,65.004,62.174,53.543,.808,.782,1.09, , , , , , , , ,1098621,50650128,36.703,.796,1046471,.758,.082,12.2,samples tested, , , , , , , , , ,85.65,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,.53,69.66,.645, ,1
